Año;Mes;Organismo;Evento;Entradas
2019;Septiembre;Cineteca;El recuperador;21
2019;Septiembre;Cineteca;Encuentros en la tercera fase;55
2019;Septiembre;Cineteca;Fishtank;14
2019;Septiembre;Cineteca;Jinpa;18
2019;Septiembre;Cineteca;La flor (1ª parte);22
2019;Septiembre;Cineteca;La invasión de los ladrones de cuerpos;35
2019;Septiembre;Cineteca;La invasión de los ultracuerpos;40
2019;Septiembre;Cineteca;La llegada;108
2019;Septiembre;Cineteca;La virgen de agosto;82
2019;Septiembre;Cineteca;Liquid sky revisited;24
2019;Septiembre;Cineteca;Mal gusto (Bad taste);4
2019;Septiembre;Cineteca;Oscuro animal;17
2019;Septiembre;Cineteca;Paul;22
2019;Septiembre;Cineteca;Ray & Liz;89
2019;Septiembre;Cineteca;Revoluçao industrial;10
2019;Septiembre;Cineteca;Serás hombre;93
2019;Septiembre;Cineteca;Slimane;30
2019;Septiembre;Cineteca;The wild blue yonder;19
2019;Septiembre;Cineteca;Ufo in her eyes;14
2019;Septiembre;Cineteca;Womanhood;54
2019;Octubre;Cineteca;AWFF 2019:  Island of The Hungry Ghosts;22
2019;Octubre;Cineteca;AWFF 2019:  The Village and The Wildfire;2
2019;Octubre;Cineteca;AWFF 2019: A Modern Sheperdess;12
2019;Octubre;Cineteca;AWFF 2019: Breathless;7
2019;Octubre;Cineteca;AWFF 2019: Ghost Fleet;24
2019;Octubre;Cineteca;AWFF 2019: Sección Nacional de Cortos. Rueda por el cambio;0
2019;Octubre;Cineteca;AWFF 2019: The Chocolate Case;13
2019;Octubre;Cineteca;AWFF 2019: Welcome to Sodom;40
2019;Octubre;Cineteca;AWFF 2019: When Tomatoes Meet Wagner;17
2019;Octubre;Cineteca;Danzantes;96
2019;Octubre;Cineteca;LGC19 - Scream, Queen: My nightmare on Elm Street;24
2019;Octubre;Cineteca;LGC19 - Temblores (Tremors);12
2019;Octubre;Cineteca;LGC19 - The ground beneath my feet;26
2019;Octubre;Cineteca;Lina Rodríguez: Ante mis ojos/Mañana a esta hora;30
2019;Octubre;Cineteca;Lina Rodriguez: Convergencias y Reencuentros/Señoritas;30
2019;Octubre;Cineteca;Malvalanda 13 años en corto;29
2019;Octubre;Cineteca;Push;52
2019;Octubre;Cineteca;Santuario;72
2019;Octubre;Cineteca;Sobrenatural;18
2019;Octubre;Cineteca;Varados;88
2019;Noviembre;Cineteca;9FM - Glittering Misfits;39
2019;Noviembre;Cineteca;9FM - Les perseides;30
2019;Noviembre;Cineteca;9FM - Longa noite;40
2019;Noviembre;Cineteca;9FM - Sanctorum;19
2019;Noviembre;Cineteca;9FM -Jesus shows you the way to the highway;44
2019;Noviembre;Cineteca;Delphine et Carole, insoumuses;49
2019;Noviembre;Cineteca;El cuadro;54
2019;Noviembre;Cineteca;El hombre que diseñó España;48
2019;Noviembre;Cineteca;Foco Paul Morrissey: Paul & The Velvet;14
2019;Noviembre;Cineteca;La Holandesa;11
2019;Noviembre;Cineteca;Letters to Paul Morrissey;41
2019;Noviembre;Cineteca;LGC19 - A rosa azul de Novalis;13
2019;Noviembre;Cineteca;LGC19 - Cortos dirigidos por mujeres;24
2019;Noviembre;Cineteca;LGC19 - Cortos Vanguardia;13
2019;Noviembre;Cineteca;LGC19 - Invisible women + All we've got;13
2019;Noviembre;Cineteca;LGC19 - Lemebel;24
2019;Noviembre;Cineteca;LGC19 - LesGaiCineEspaña I - Cortometrajes Nacionales;44
2019;Noviembre;Cineteca;LGC19 - Memorias reveladas / Resistencia trans;24
2019;Noviembre;Cineteca;LGC19 - Miss Amazonas;13
2019;Noviembre;Cineteca;LGC19 - Sal y pimienta;59
2019;Noviembre;Cineteca;LGC19 - Temblores (Tremors);44
2019;Noviembre;Cineteca;LGC19 - Un rubio (Premio honorífico Marco Berger);44
2019;Noviembre;Cineteca;LGC19 - Unsetled: Seeking refuge in America;26
2019;Noviembre;Cineteca;LGC19 - Zen Sul Ghiaccio Sottile;37
2019;Noviembre;Cineteca;Lo que Walaa quiere;30
2019;Noviembre;Cineteca;Normal;44
2019;Noviembre;Cineteca;Picotazos contra el cristal;14
2019;Noviembre;Cineteca;Progressio: Festivales clase magistral con Eva Pérez;24
2019;Noviembre;Cineteca;Progressio: Thomas Heise: Heimat is a space in time;13
2019;Noviembre;Cineteca;Progressio: Women make film. 1ª Parte;54
2019;Noviembre;Cineteca;RZM19 -  Encandilan luces, viaje psicotrópico con los síqui;21
2019;Noviembre;Cineteca;RZM19 -  Oscuro y Lucientes;13
2019;Noviembre;Cineteca;RZM19 -  The sound of silence;44
2019;Noviembre;Cineteca;RZM19 - Ara Malikian. Una vida entre las cuerdas;44
2019;Noviembre;Cineteca;RZM19 - Asamblea;32
2019;Noviembre;Cineteca;RZM19 - Doble yo;13
2019;Noviembre;Cineteca;RZM19 - El cuarto reino;13
2019;Noviembre;Cineteca;RZM19 - El escritor de una país sin librerías;3
2019;Noviembre;Cineteca;RZM19 - La ciudad oculta;43
2019;Noviembre;Cineteca;RZM19 - Nancy;34
2019;Noviembre;Cineteca;RZM19 - Ronco rumor remoto;2
2019;Noviembre;Cineteca;Sad Song;17
2019;Noviembre;Cineteca;Thinking like a mountain;13
2019;Noviembre;Cineteca;Thirst;16
2019;Noviembre;Cineteca;Thirty;13
2019;Noviembre;Cineteca;Thomas Heise: Material;11
2019;Noviembre;Cineteca;Un año más;27
2019;Noviembre;Cineteca;Women make film. 1ª Parte;30
2019;Noviembre;Cineteca;Women make film. 2ª Parte;9
2019;Noviembre;Cineteca;Women make film. 3ª Parte;30
2019;Noviembre;Cineteca;Women make film. 4ª Parte;19
2019;Diciembre;Cineteca;Arraianos;26
2019;Diciembre;Cineteca;Bajo el peso de la ley;30
2019;Diciembre;Cineteca;Café y cigarrillos;49
2019;Diciembre;Cineteca;Corazonada;30
2019;Diciembre;Cineteca;Drácula de Bram Stoker;54
2019;Diciembre;Cineteca;El precio del progreso;14
2019;Diciembre;Cineteca;Eyes wide shut;96
2019;Diciembre;Cineteca;Grupo salvaje;30
2019;Diciembre;Cineteca;La flor (1ª Parte);14
2019;Diciembre;Cineteca;La ley de la calle;20
2019;Diciembre;Cineteca;Llora cuando te pase / Border Radio;8
2019;Diciembre;Cineteca;Love me not;28
2019;Diciembre;Cineteca;Mistery train;30
2019;Diciembre;Cineteca;Noche en la tierra;50
2019;Diciembre;Cineteca;Peckinpah suite;11
2019;Diciembre;Cineteca;Pic-Nic;18
2019;Diciembre;Cineteca;Pop Pop;2
2019;Diciembre;Cineteca;Resonating surface;23
2019;Diciembre;Cineteca;Smoke;38
2019;Diciembre;Cineteca;The rise of the synths;61
2019;Diciembre;Cineteca;Vivir para vivir / Easy rider;25
2019;Diciembre;Cineteca;When tomatoes met Wagner;31
2019;Diciembre;Cineteca;Y tú ¿por qué eres negro?;8
2019;Diciembre;Cineteca;Zauriak;14
2019;Julio;Conde Duque;sin eventos;
2019;Agosto;Conde Duque;sin eventos;
2019;Septiembre;Conde Duque;Desde las alturas;11
2019;Septiembre;Conde Duque;Mining Stories;45
2019;Septiembre;Conde Duque;SCD Ata Kak;0
2019;Septiembre;Conde Duque;SCD Bombino;83
2019;Octubre;Conde Duque;A Gatas;43
2019;Octubre;Conde Duque;Desde las alturas;18
2019;Octubre;Conde Duque;Ficciones;49
2019;Octubre;Conde Duque;Gentry;27
2019;Octubre;Conde Duque;Kourtney Kardashian;42
2019;Octubre;Conde Duque;SCD Ata Kak;73
2019;Octubre;Conde Duque;SCD Circuit des Yeux;55
2019;Octubre;Conde Duque;SCD Fatima al Aadiri + Artista invitada Rrucculla;83
2019;Octubre;Conde Duque;SCD Fennesz;55
2019;Octubre;Conde Duque;SCD María Rodés;55
2019;Octubre;Conde Duque;Tiestes;89
2019;Octubre;Conde Duque;TTM - Conferencia espectacular;63
2019;Octubre;Conde Duque;TTM - Conservando memoria;53
2019;Noviembre;Conde Duque;CR - Esencial - Circo, presente continuo;31
2019;Noviembre;Conde Duque;CR - Fang - Circo, presente continuo;30
2019;Noviembre;Conde Duque;CR - Só -  Circo, presente continuo;43
2019;Noviembre;Conde Duque;Dies Irae;260
2019;Noviembre;Conde Duque;JZM - Brötzmann /Leigh;72
2019;Noviembre;Conde Duque;JZM - David Virelles;72
2019;Noviembre;Conde Duque;JZM - Lucia Rey (Residencia de Jazz);55
2019;Noviembre;Conde Duque;JZM - Melanie de Biasio;73
2019;Noviembre;Conde Duque;JZM - Nubya;73
2019;Noviembre;Conde Duque;La Memoria;43
2019;Noviembre;Conde Duque;Overload;102
2019;Noviembre;Conde Duque;Poesía o Barbarie;55
2019;Diciembre;Conde Duque;Dies Irae;54
2019;Diciembre;Conde Duque;Ella;51
2019;Diciembre;Conde Duque;Festival Pulso;71
2019;Diciembre;Conde Duque;Gran Hermano;49
2019;Diciembre;Conde Duque;La Memoria;48
2019;Diciembre;Conde Duque;Mago de Oz;105
2019;Diciembre;Conde Duque;Poesía o Barbarie;56
2019;Diciembre;Conde Duque;SCD Los Voluble;83
2019;Diciembre;Conde Duque;Una Gran emoción política;49
2019;Julio;Fernán Gómez;MMM19. Kíla;82
2019;Julio;Fernán Gómez;MMM19. Savina Yannatou;73
2019;Agosto;Fernán Gómez;sin eventos;
2019;Septiembre;Fernán Gómez;MONSIEUR GOYA, una indagación;1090
2019;Septiembre;Fernán Gómez;"Trilogía contra el abuso: ""Como un viento helado"".";175
2019;Septiembre;Fernán Gómez;"Trilogía contra el abuso: ""La casa de la llave""";71
2019;Octubre;Fernán Gómez;MONSIEUR GOYA, una indagación;1233
2019;Octubre;Fernán Gómez;También la verdad se inventa. Los martes, milagro.;41
2019;Octubre;Fernán Gómez;"Trilogía contra el abuso: ""La casa de la llave""";209
2019;Octubre;Fernán Gómez;"Trilogía contra el abuso: ""Soka (cuerda)""";441
2019;Noviembre;Fernán Gómez;Aquí;294
2019;Noviembre;Fernán Gómez;EL NIÑO Y LA BESTIA;164
2019;Noviembre;Fernán Gómez;JM19. Benavent, Di Geraldo, Pardo.;150
2019;Noviembre;Fernán Gómez;JM19. Cristian Scott a Tunde Adjuah;103
2019;Noviembre;Fernán Gómez;JM19. Flamenco Trane, Guillermo McGill;170
2019;Noviembre;Fernán Gómez;JM19. Giovanni Guidi / Mina Agossi. Sesión doble;170
2019;Noviembre;Fernán Gómez;JM19. Joe Lovano Tapestry Trío;170
2019;Noviembre;Fernán Gómez;JM19. Lucky Peterson;170
2019;Noviembre;Fernán Gómez;JM19. Mike Stern/Jeff Lorber Band y D. Chambers & J. Haslip;140
2019;Noviembre;Fernán Gómez;JM19. Rebekka Bakken;170
2019;Noviembre;Fernán Gómez;JM19. Stacey Kent;33
2019;Noviembre;Fernán Gómez;JM19. Youn Sun Nah Trío;170
2019;Noviembre;Fernán Gómez;La esclava del Señor. Los martes, milagro;28
2019;Noviembre;Fernán Gómez;MONSIEUR GOYA, una indagación;289
2019;Diciembre;Fernán Gómez;ANDREA DÍAZ REBOREDO- M.A.R. Poética Contemporánea;24
2019;Diciembre;Fernán Gómez;El diván de la memoria escondida. Los Martes Milagro;41
2019;Diciembre;Fernán Gómez;EL NIÑO Y LA BESTIA;246
2019;Diciembre;Fernán Gómez;F.M. 2062;24
2019;Diciembre;Fernán Gómez;F.M. OVIDIA;46
2019;Diciembre;Fernán Gómez;FG. Spirit of New Orleans Gospel Choir;340
2019;Diciembre;Fernán Gómez;FG. The Campbell Brothers;170
2019;Diciembre;Fernán Gómez;FG. The Mississippi Mass Choir;248
2019;Julio;Madrid Destino;VV La Nuit des Taupes;178
2019;Agosto;Madrid Destino;sin eventos;
2019;Septiembre;Madrid Destino;sin eventos;
2019;Octubre;Madrid Destino;sin eventos;
2019;Noviembre;Madrid Destino;TENT - Amor Extremo;63
2019;Noviembre;Madrid Destino;TENT - Extremismo;31
2019;Diciembre;Madrid Destino;sin eventos;
2019;Julio;Naves Matadero;Family project - Performance ensayos de santidad;8
2019;Julio;Naves Matadero;Split flow y Holistic strata;189
2019;Agosto;Naves Matadero;sin eventos;
2019;Septiembre;Naves Matadero;El cielo era más claro en aquellos días;88
2019;Septiembre;Naves Matadero;VR_I- Cie. Gilles Jobin & Artanim;23
2019;Octubre;Naves Matadero;Living room room - Fátima Miranda;48
2019;Octubre;Naves Matadero;Man Rec - Amala Dianor;21
2019;Octubre;Naves Matadero;Narcissister y Ashley Ferro-Murray;57
2019;Octubre;Naves Matadero;Nora Chipaumire y Jay Pather;57
2019;Noviembre;Naves Matadero;Es Luna Llena en la Cicatriz;15
2019;Diciembre;Naves Matadero;I love Madrid _ José Ramón Hernández Suarez;72
2019;Julio;Circo Price;sin eventos;
2019;Agosto;Circo Price;sin eventos;
2019;Septiembre;Circo Price;CHUFLA;283
2019;Septiembre;Circo Price;Elektri(c)k;422
2019;Octubre;Circo Price;FIRCO, Segundo Festival Iberoamericano de Circo;885
2019;Octubre;Circo Price;Le Vide - Essai de cirque;147
2019;Octubre;Circo Price;Yolo (You only live once);202
2019;Noviembre;Circo Price;Circo Price en Navidad;343
2019;Noviembre;Circo Price;CR - Áureo;118
2019;Noviembre;Circo Price;CR - Orquesta de Malabares;102
2019;Diciembre;Circo Price;Circo Price en Navidad;1428
2019;Julio;Teatro Español;sin eventos;
2019;Agosto;Teatro Español;sin eventos;
2019;Septiembre;Teatro Español;El sirviente;577
2019;Septiembre;Teatro Español;Lo nunca visto;150
2019;Septiembre;Teatro Español;Zonas de conflicto;133
2019;Octubre;Teatro Español;¿Quién es el Sr. Schmitt?;1278
2019;Octubre;Teatro Español;El sirviente;1139
2019;Octubre;Teatro Español;Juguetes rotos;228
2019;Octubre;Teatro Español;Lo nunca visto;200
2019;Octubre;Teatro Español;Puse mi patria en el vuelo;142
2019;Noviembre;Teatro Español;¿Quién es el Sr. Schmitt?;347
2019;Noviembre;Teatro Español;Beca y Eva dicen que se quieren;133
2019;Noviembre;Teatro Español;Ecos;1218
2019;Noviembre;Teatro Español;Juguetes rotos;62
2019;Noviembre;Teatro Español;La espuma de los días;129
2019;Diciembre;Teatro Español;Juana;1394
2019;Diciembre;Teatro Español;La espuma de los días;286
2019;Diciembre;Teatro Español;Rebota, rebota y en tu cara explota;51
